STOP_ID,STOP_NAME,LATITUDE,LONGITUDE,AVERAGE_DAILY
51253,Frankston-Dandenong Rd/Greens Rd (Dandenong South),-38.014641,145.216734,12.49
51252,Hammond Rd/Greens Rd (Dandenong South),-38.014154,145.209615,10.95
51251,Hammond Rd/Greens Rd (Dandenong South),-38.013663,145.207577,10.95
51250,J & P Cam Reserve/Duff St (Cranbourne),-38.101355,145.271832,
51249,Willora Cres/Duff St (Cranbourne West),-38.102403,145.255522,2.7
51248,Jacinta Dr/Duff St (Cranbourne West),-38.102221,145.254819,20.81
51247,Atlas Dr/Hall Rd (Cranbourne West),-38.1075,145.238395,6.78
51246,Hall Rd/Atlas Dr (Cranbourne West),-38.108243,145.237476,1.05
51245,Olympus Cres/Atlas Dr (Cranbourne West),-38.111078,145.236587,9.87
51244,Olympus Cres/Atlas Dr (Cranbourne West),-38.11103,145.236429,9.87
51243,Quist Pde/Everlasting Bvd (Cranbourne West),-38.114861,145.236462,1.6
51242,Pandora Dr/Atlas Dr (Cranbourne West),-38.114337,145.235767,17.99
51241,Cranbourne South West PS/Everlasting Bvd (Cranbourne West),-38.115248,145.240627,21.09
51240,Cranbourne South West PS/Everlasting Bvd (Cranbourne West),-38.115381,145.240476,21.09
51239,Merritt Ave/Everlasting Bvd (Cranbourne West),-38.116011,145.24467,6.59
51238,Merritt Ave/Everlasting Bvd (Cranbourne West),-38.116444,145.245275,6.59
51237,Rock Daisy Dr/Everlasting Bvd (Cranbourne West),-38.118201,145.248872,2.51
51236,Settlers Run Golf & Country Club/Settlers Run (Botanic Ridge),-38.132376,145.25312,
51235,Settlers Run Golf & Country Club/Settlers Run (Botanic Ridge),-38.132312,145.253019,
51234,Waterhouse Way/Settlers Run (Botanic Ridge),-38.13352,145.254895,0.07
51232,Holloway Cct/Settlers Run (Botanic Ridge),-38.137563,145.25651,0.06
51231,Sparks Ct/Settlers Run (Botanic Ridge),-38.137516,145.256363,2.62
51230,Otway Rise/Settlers Run (Botanic Ridge),-38.140411,145.255313,0.37
51229,Knowland Gr/Settlers Run (Botanic Ridge),-38.139954,145.254856,8.17
51228,Settlers Run/Station Creek Way (Botanic Ridge),-38.145337,145.255082,11.36
51227,Adriana Cct/Station Creek Way (Botanic Ridge),-38.146186,145.253989,0.22
51226,Pimelia Mews/Station Creek Way (Botanic Ridge),-38.146263,145.250118,5.89
51225,Botanic Ridge Bvd/Station Creek Way (Botanic Ridge),-38.14568,145.249048,0.18
51224,Browns Rd/Pearcedale Rd (Botanic Ridge),-38.146883,145.245756,0.63
51223,Browns Rd/Pearcedale Rd (Cranbourne South),-38.146863,145.245608,18.36
51222,Shopping on Clyde/Berwick-Cranbourne Rd (Clyde),-38.117893,145.318507,70.59
51221,Shopping on Clyde/Berwick-Cranbourne Rd (Clyde North),-38.117761,145.31997,10.11
51220,Casey Fields Bvd/Berwick-Cranbourne Rd (Cranbourne East),-38.11639,145.306702,60.51
51219,Casey Fields Bvd/Berwick-Cranbourne Rd (Cranbourne East),-38.116316,145.308449,60.51
51218,Casey Complex/Berwick-Cranbourne Rd (Cranbourne East),-38.114975,145.296685,133.98
51217,Casey Complex/Berwick-Cranbourne Rd (Cranbourne East),-38.114846,145.29711,133.98
51216,Central Pkwy/Evans Rd (Cranbourne West),-38.09382,145.255247,14.23
51215,Fairhaven Bvd/Evans Rd (Cranbourne West),-38.092117,145.255903,34.79
51214,Fairhaven Bvd/Evans Rd (Cranbourne West),-38.091826,145.255716,34.79
51213,Marriott Waters SC/Marriott Bvd (Lyndhurst),-38.077434,145.251452,60.54
51212,Marriott Waters SC/Marriott Bvd (Lyndhurst),-38.077332,145.251295,60.54
51210,Lynbrook Station/Moreton Bay Bvd (Lyndhurst),-38.05782,145.248728,206.44
51209,Lyndhurst Bvd/Marriott Bvd (Lyndhurst),-38.074047,145.247919,17.48
51208,Lyndhurst Bvd/Marriott Bvd (Lyndhurst),-38.074139,145.248088,17.48
51205,Mermaid Gr/Freshwater Bvd (Lyndhurst),-38.072936,145.244161,4.57
51204,Bulga Wattle Cct/Freshwater Bvd (Lyndhurst),-38.070518,145.242748,16
51203,Alpine Heath Way/Melington Dr (Lyndhurst),-38.067635,145.245188,12.22
51202,Saltbush Ave/Melington Dr (Lyndhurst),-38.067313,145.245344,23.49
51201,Aylmer Rd/Glasscocks Rd (Lyndhurst),-38.064136,145.247483,19.23
51200,Aylmer Rd/Glasscocks Rd (Lyndhurst),-38.063928,145.247408,19.23
51199,South Morang Station/Civic Dr (South Morang),-37.649556,145.067623,706.17
51144,Flagstaff Station/William St (Melbourne City),-37.812897,144.957003,107.92
51143,Little Lonsdale St/Queen St (Melbourne City),-37.811789,144.959135,1.25
51134,Diamond Creek Station/Station St (Diamond Creek),-37.673199,145.158565,37.14
51133,Diamond Creek Station/Station St (Diamond Creek),-37.673321,145.158279,37.14
51132,Diamond Creek Station/Station St (Diamond Creek),-37.673093,145.158114,37.14
51131,St Helena Secondary College/Wallowa Rd (Eltham North),-37.686749,145.140471,191.19
51130,Diamond Valley College/Main Hurstbridge Rd (Diamond Creek),-37.674548,145.165913,9.67
51129,Ilana View Dr/Main Hurstbridge Rd (Diamond Creek),-37.67009,145.171885,12.17
51128,Kamarooka Dr/Main Hurstbridge Rd (Wattle Glen),-37.669136,145.17489,4.02
51127,Wattle Glen Station/Heidelberg-Kinglake Rd (Wattle Glen),-37.66367,145.182778,3.72
51126,Silvan Rd/Heidelberg-Kinglake Rd (Hurstbridge),-37.654479,145.189282,8.61
51124,Hurstbridge Station/Heidelberg-Kinglake Rd (Hurstbridge),-37.638261,145.193699,45.53
51122,Silvan Rd/Heidelberg-Kinglake Rd (Hurstbridge),-37.655811,145.188025,8.61
51121,Wattle Glen Station/Heidelberg-Kinglake Rd (Wattle Glen),-37.664209,145.182073,3.72
51120,Kamarooka Dr/Main Hurstbridge Rd (Diamond Creek),-37.668787,145.17559,0.32
51119,Ilana View Dr/Main Hurstbridge Rd (Diamond Creek),-37.669961,145.171729,12.17
51118,Diamond Valley College/Main Hurstbridge Rd (Diamond Creek),-37.674145,145.166037,9.67
51117,Diamond Creek Plaza/Main Hurstbridge Rd (Diamond Creek),-37.674264,145.159832,78.69
51116,Henry Arthur Dr/Ryans Rd (Diamond Creek),-37.682706,145.143577,
51114,Plenty Valley Montessori School/Aqueduct Rd (St Helena),-37.684377,145.136913,4.62
51113,David Hockney Dr/Aqueduct Rd (Diamond Creek),-37.681771,145.133418,
51112,Diamond Creek Rd/Aqueduct Rd (Diamond Creek),-37.679072,145.126319,3.21
51111,Hollaway Dr/Cravens Rd (Mernda),-37.60156,145.081586,21.66
51110,Hollaway Dr/Cravens Rd (Mernda),-37.601279,145.081525,21.66
51107,University Hill/Chancellor Ave (Bundoora),-37.681956,145.071568,63.48
51104,Newstead Rd/Hazel Glen Dr (Doreen),-37.587,145.126105,4.78
51103,Bulimba Dr/Hazel Glen Dr (Doreen),-37.586804,145.126268,9.56
51102,Arrowgrass St/McArthurs Rd (South Morang),-37.622834,145.095236,3.8
51100,Orchard Rd/Elation Bvd (Doreen),-37.616172,145.125543,38.46
51099,Orchard Rd/Elation Bvd (Doreen),-37.61604,145.125716,38.46
51098,Adoquin St/Elation Bvd (Doreen),-37.612171,145.122154,4.48
51097,Travertine Cres/Elation Bvd (Doreen),-37.613082,145.122765,5.11
51091,Hazel Glen College/Eminence Bvd (Doreen),-37.597874,145.121958,6.42
51090,Marengo Ave/Eminence Bvd (Doreen),-37.599801,145.129227,0.54
51089,Graffs Ave/Eminence Bvd (Doreen),-37.59981,145.127516,4.63
51088,Pinnacle Vews/Flaxen Hills Rd (Doreen),-37.598095,145.132419,7.69
51087,Pinnacle Vews/Flaxen Hills Rd (Doreen),-37.597609,145.132499,7.69
51086,Overland Dr/Flaxen Hills Rd (Doreen),-37.593832,145.131891,5.62
51085,Overland Dr/Flaxen Hills Rd (Doreen),-37.593599,145.131953,5.62
51084,Lakeland Dr/Flaxen Hills Rd (Doreen),-37.589252,145.131213,6.35
51083,Morinda Way/Flaxen Hills Rd (Doreen),-37.588585,145.131184,0.72
51082,Mabel St/Hazel Glen Dr (Doreen),-37.587218,145.122283,2.54
51081,Mabel St/Hazel Glen Dr (Doreen),-37.587647,145.120902,2.54
51080,The Parkway/Riverdale Bvd (South Morang),-37.615788,145.095359,3.91
51079,Marseilles Pl/Riverdale Bvd (South Morang),-37.616409,145.095309,0.99
51078,Muswellbrook Gr/Barmah Dr (South Morang),-37.616108,145.100144,6.32
51077,Muswellbrook Gr/Barmah Dr (South Morang),-37.61599,145.100067,6.32
51076,Dixon Creek Dr/Hawkstowe Pde (South Morang),-37.619236,145.103553,4.16
51075,Conelly Park/Hawkstowe Pde (South Morang),-37.619015,145.10212,0.46
51074,Serendip Ave/Hawkstowe Pde (South Morang),-37.620951,145.106478,8.43
51073,Serendip Ave/Hawkstowe Pde (South Morang),-37.621236,145.106856,8.43
51072,Wilton Vale Rd (South Morang),-37.623547,145.100895,3.1
51071,Wilton Vale Rd (South Morang),-37.623509,145.10136,3.1
51070,Grange Dr/Williamsons Rd (South Morang),-37.643734,145.084729,4.45
51069,Grange Dr/Williamsons Rd (South Morang),-37.643724,145.08465,4.45
51068,Songbird Cres/Vincent Dr (South Morang),-37.639919,145.089575,6.94
51067,Songbird Cres/Vincent Dr (South Morang),-37.640232,145.089953,6.94
51066,Marymede Catholic College/Williamsons Rd (South Morang),-37.642755,145.09271,4.63
51064,Woodland Waters Reserve/Waterview Dr (Mernda),-37.611755,145.086173,7.67
51063,Woodland Waters Reserve/Waterview Dr (Mernda),-37.611754,145.086694,7.67
51061,Waterview Dr/Cravens Rd (Mernda),-37.61125,145.080079,1.94
51060,Rowanval Tce/Cravens Rd (Mernda),-37.608246,145.080406,8.54
51059,Rowanval Tce/Cravens Rd (Mernda),-37.608311,145.080517,8.54
51058,Cortona Gra/Cravens Rd (Mernda),-37.604263,145.081029,21.21
51057,Cortona Gra/Cravens Rd (Mernda),-37.603682,145.081271,21.21
51056,Bridge Inn Rd/Galloway Dr (Mernda),-37.598331,145.081997,10.28
51055,Bridge Inn Rd/Cravens Rd (Mernda),-37.599628,145.081941,3.52
51054,Foothills Park/Galloway Dr (Mernda),-37.59632,145.082479,12.72
51053,Langdon Dr/Galloway Dr (Mernda),-37.597489,145.082313,9.61
51052,Stradling Rise/Galloway Dr (Mernda),-37.59401,145.085053,11.99
51051,Mowbray St/Galloway Dr (Mernda),-37.594796,145.08407,12.19
51050,Mernda Retirement Village/Pearson Rd (Mernda),-37.591867,145.08854,14.16
51049,Mernda Retirement Village/Pearson Rd (Mernda),-37.591879,145.088687,14.16
51048,Everard Rd/pearson Rd (Mernda),-37.588491,145.087097,
51047,Everard Rd/Pearson Rd (Mernda),-37.588548,145.087277,22.53
51046,Masons Rd/Pearson Rd (Mernda),-37.585652,145.085969,3.34
51045,Muir Way/Pearson Rd (Mernda),-37.586812,145.086359,22.28
51044,Sumner Dr/Masons Rd (Mernda),-37.586017,145.095133,5.11
51043,Sumner Dr/Masons Rd (Mernda),-37.586246,145.095943,5.11
51042,Campaspe Dr/Black Flat Rd (Whittlesea),-37.505916,145.110893,2.76
51041,Campaspe Dr/Oakbank Bvd (Whittlesea),-37.501537,145.109782,3.16
51040,Monaro Way/Oakbank Bvd (Whittlesea),-37.503607,145.115262,4.01
51039,Nene Ct/Oakbank Bvd (Whittlesea),-37.506053,145.118899,6.76
51038,Fir St/Church St (Whittlesea),-37.510533,145.118368,3.94
51037,Fir St/Church St (Whittlesea),-37.510332,145.118226,3.94
51036,Plenty Rd/Bridge Inn Rd (Doreen),-37.600765,145.09649,39.14
51034,Cookes Rd/Bridge Inn Rd (Doreen),-37.601749,145.106116,44.53
51033,Cookes Rd/Bridge Inn Rd (Doreen),-37.601907,145.106395,44.53
51032,Altitude Dr/Bassetts Rd (Doreen),-37.600734,145.114207,
51031,Vantage Point Bvd/Bridge Inn Rd (Doreen),-37.6027,145.113137,27.81
51030,Eminence Bvd/Bassetts Rd (Doreen),-37.595496,145.116899,6.36
51029,Eminence Bvd/Bassetts Rd (Doreen),-37.595368,145.116822,6.36
51027,Aylesbury Bvd/Bassetts Rd (Doreen),-37.593565,145.117887,8.16
51026,Aylesbury Bvd/Bassetts Rd (Doreen),-37.593401,145.117789,8.16
51025,Waterway Bvd/Overland Dr (Doreen),-37.592145,145.124922,8.49
51024,Waterway Bvd/Overland Dr (Doreen),-37.592087,145.125252,8.49
51023,Laurimar SC/Waterway Bvd (Doreen),-37.587302,145.125304,5.92
51022,Laurimar SC/Laurimar Bvd (Doreen),-37.586636,145.125366,15.39
51021,Besra Dr/Laurimar Bvd (Doreen),-37.58393,145.124098,6.01
51020,Tooradin Cres/Laurimar Bvd (Doreen),-37.583647,145.123845,2.04
51019,Merredin Cct/Eliot Ave (Doreen),-37.580288,145.123974,2.04
51018,Merlin Views/Eliot Ave (Doreen),-37.580377,145.123915,7.96
51017,Marley Bvd/Eliot Ave (Doreen),-37.57981,145.12966,3.86
51016,Montville St/Eliot Ave (Doreen),-37.579754,145.128393,6.04
51015,Eliot Ave/Flaxen Hills Rd (Doreen),-37.580506,145.133175,5.93
51014,Eliot Ave/Flaxen Hills Rd (Doreen),-37.580335,145.133214,5.93
51013,Brookwood Ave/Hazel Glen Dr (Doreen),-37.588361,145.13752,1.64
51012,Tarawera Rd/Hazel Glen Dr (Doreen),-37.588069,145.139011,0.69
51011,Cathedral Rise/Timbertop Dr (Doreen),-37.595572,145.139334,1.23
51010,Cathedral Rise/Timbertop Dr (Doreen),-37.595658,145.138483,1.23
51009,Ryefield Ct/Broad Gully Rd (Diamond Creek),-37.668744,145.162394,3.39
51008,Landex Ct/Broad Gully Rd (Diamond Creek),-37.665191,145.164024,29.78
51007,Broad Gully Rd/Black Gully Rd (Diamond Creek),-37.66032,145.161978,2.61
51006,Pioneer Rd/Ironbark Rd (Yarrambat),-37.642063,145.139115,0.51
51005,Yan Yean Rd/Ironbark Rd (Yarrambat),-37.639515,145.133581,2.74
51004,Yan Yean Rd/Ironbark Rd (Yarrambat),-37.639851,145.135453,2.74
51003,Pioneer Rd/Ironbark Rd (Yarrambat),-37.641828,145.138509,0.51
51002,Gem Ct/Black Gully Rd (Diamond Creek),-37.660372,145.16183,1.92
51001,Diamond Views Dr/Broad Gully Rd (Diamond Creek),-37.664138,145.163483,0.28
51000,Ryefield Ct/Broad Gully Rd (Diamond Creek),-37.668758,145.162122,3.39
50837,Royal Australasian College of Surgeons/Victoria Pde (East Melbourne),-37.808092,144.972538,
50836,St Vincents Hospital/Victoria Pde (East Melbourne),-37.807744,144.973797,406.41
50835,Carlton Gardens/Victoria St (Carlton),-37.807483,144.97118,687.75
50821,195 Westcott Pde (Rockbank),-37.728849,144.654377,1.27
50820,Elizabeth St/Westcott Pde (Rockbank),-37.733641,144.66606,4.66
50819,Rockbank Caravan Park/Westcott Pde (Rockbank),-37.730827,144.659114,4.83
50818,168 Westcott Pde (Rockbank),-37.72873,144.65471,0.19
50815,Sycamore St/Evrah Dr (Hoppers Crossing),-37.860971,144.698977,5.51
50274,Williams Landing Bvd/Palmers Rd (Williams Landing),-37.861574,144.747845,39.12
50273,Westbourne Grammar School/Sayers Rd (Truganina),-37.852141,144.725459,21.79
50272,Kendall St/Overton Rd (Williams Landing),-37.866855,144.746479,3.39
50270,Werribee Sports Centre/Ballan Rd (Werribee),-37.898058,144.641487,24.32
50269,Werribee Sports Centre/Ballan Rd (Werribee),-37.897453,144.640084,24.32
50267,Wyndham Vale Station (Wyndham Vale),-37.874113,144.608772,644.91
50266,Wyndham Vale Station/Armstrong Rd (Wyndham Vale),-37.873817,144.608827,
50265,Wyndham Vale Station/Armstrong Rd (Wyndham Vale),-37.873547,144.60887,
50262,Wyndham Vale Station/Armstrong Rd (Wyndham Vale),-37.873822,144.608668,
50261,Wyndham Vale Station/Armstrong Rd (Wyndham Vale),-37.873553,144.60871,
50260,Tarneit Station (Tarneit),-37.831346,144.694626,1316.2
50259,Tarneit Station (Tarneit),-37.831419,144.695124,1316.2
50258,Tarneit Station (Tarneit),-37.831707,144.694626,1316.2
50257,Tarneit Station (Tarneit),-37.831749,144.694932,1316.2
50256,Tarneit Station (Tarneit),-37.831841,144.694554,1316.2
50255,Tarneit Station (Tarneit),-37.831883,144.69486,1316.2
50254,Hoppers Crossing Youth Resource Centre/86 Derrimut Rd (Hoppers Crossing),-37.882654,144.682078,0.62
50253,Al-Taqwa College/Sayers Rd (Truganina),-37.851783,144.721856,22.39
50252,Al-Taqwa College/Sayers Rd (Truganina),-37.851986,144.7221,22.39
50251,Forsyth Rd/Sayers Rd (Williams Landing),-37.852672,144.732455,32.34
50249,Overton Rd/Palmers Rd (Williams Landing),-37.866241,144.747817,6.03
50248,Williams Landing Bvd/Palmers Rd (Williams Landing),-37.862965,144.74803,39.12
50247,Delaney Bvd/Palmers Rd (Williams Landing),-37.858339,144.747864,23.67
50246,Delaney Bvd/Palmers Rd (Williams Landing),-37.858252,144.748014,23.67
50245,Cresswell Ave/Palmers Rd (Williams Landing),-37.855758,144.747204,34.24
50244,Cresswell Ave/Palmers Rd (Williams Landing),-37.855815,144.74735,34.24
50243,Kingdom Hall of Jehovah's Witnesses/Tarneit Rd (Tarneit),-37.847008,144.669467,19.99
50242,Tarneit Rd/Sayers Rd (Werribee),-37.846275,144.670229,23.3
50241,Sayers Rd/Forsyth Rd (Truganina),-37.853206,144.731189,0.06
50240,Victoria University Werribee Campus/Hoppers Lane (Werribee),-37.890068,144.700812,3.35
50237,Victoria University Werribee Campus/235 Hoppers Lane (Werribee),-37.88918,144.700578,0.45
50236,Wyndham Vale Primary Care Centre/Ballan Rd (Werribee),-37.872107,144.612497,4.33
50235,Wyndham Vale Primary Care Centre/Ballan Rd (Werribee),-37.872021,144.612273,4.33
50234,Evergreen Dr/Ballan Rd (Wyndham Vale),-37.880625,144.620612,8.8
50233,Evergreen Dr/Ballan Rd (Wyndham Vale),-37.881355,144.621089,8.8
50232,Bolton Rd/Ballan Rd (Werribee),-37.886886,144.626335,38.58
50231,Bolton Rd/Ballan Rd (Werribee),-37.886049,144.625486,38.58
50230,Whiton Gr/Ballan Rd (Werribee),-37.889588,144.628044,29.44
50229,Whiton Gr/Ballan Rd (Werribee),-37.890021,144.62811,29.44
50228,Buckingham Dr/Ballan Rd (Werribee),-37.893416,144.632436,50.87
50227,Buckingham Dr/Ballan Rd (Werribee),-37.893728,144.632721,50.87
50226,Kimberley Rd/Ballan Rd (Werribee),-37.89454,144.634572,25.69
50225,Kimberley Rd/Ballan Rd (Werribee),-37.89523,144.635721,25.69
50224,Hooker Rd/Ballan Rd (Werribee),-37.896125,144.637671,45.76
50223,Edgar St/Ballan Rd (Werribee),-37.899918,144.64526,4
50222,Edgar St/Ballan Rd (Werribee),-37.899931,144.645009,4
50221,Conquest Dr/Railway Ave (Werribee),-37.895213,144.670131,22.49
50220,Conquest Dr/Railway Ave (Werribee),-37.895341,144.670206,22.49
50219,Cemetery Rd/Railway Ave (Werribee),-37.893521,144.674323,21.1
50218,Cemetery Rd/Railway Ave (Werribee),-37.893605,144.674446,21.1
50217,Derrimut Rd/Railway Ave (Werribee),-37.891966,144.678182,17.23
50216,Derrimut Rd/Railway Ave (Werribee),-37.892172,144.678084,17.23
50215,Kookaburra Ave/Derrimut Rd (Hoppers Crossing),-37.885929,144.681373,59.52
50214,Kookaburra Ave/Derrimut Rd (Hoppers Crossing),-37.885861,144.68158,59.52
50213,Heathdale Christian College/Derrimut Rd (Hoppers Crossing),-37.879946,144.682334,82.99
50212,Heathdale Christian College/Derrimut Rd (Hoppers Crossing),-37.880266,144.68254,82.99
50211,Bronson Cct/Derrimut Rd (Hoppers Crossing),-37.8595,144.686009,54.91
50210,Bronson Cct/Derrimut Rd (Hoppers Crossing),-37.859773,144.686171,54.91
50208,Sycamore St/Derrimut Rd (Hoppers Crossing),-37.858012,144.686431,1.66
50207,Bindowan Dr/Derrimut Rd (Hoppers Crossing),-37.853403,144.687109,13.99
50206,Bindowan Dr/Derrimut Rd (Hoppers Crossing),-37.853335,144.687304,13.99
50205,Tarneit Central SC/Derrimut Rd (Tarneit),-37.837171,144.690661,164.63
50204,Tarneit Central SC/Derrimut Rd (Tarneit),-37.837004,144.690428,164.63
50203,Watagan St/Derrimut Rd (Tarneit),-37.840025,144.690061,61.75
50202,Watagan St/Derrimut Rd (Tarneit),-37.840097,144.689627,61.75
50201,Rippleside Tce/Derrimut Rd (Tarneit),-37.846574,144.688584,18.45
50200,Hoppers Crossing Veterinary Clinic & Hospital/Barber Dr (Hoppers Crossing),-37.870127,144.683414,
50199,Barber Dr/Heaths Rd (Hoppers Crossing),-37.876968,144.676163,10.1
50198,Werribee Seventh Day Adventist Church/Derrimut Rd (Werribee),-37.889494,144.680738,8.14
50197,Country Fire Authority/115 Derrimut Rd (Hoppers Crossing),-37.882111,144.681982,18.61
50196,Hogans Rd/Derrimut Rd (Hoppers Crossing),-37.862013,144.685521,26.71
50195,Hogans Rd/Derrimut Rd (Hoppers Crossing),-37.861686,144.685804,26.71
50194,Cassowary Ave/Rosella Ave (Werribee),-37.883569,144.668201,19.78
50193,Cassowary Ave/Rosella Ave (Werribee),-37.88328,144.668199,19.78
50192,Jay Ct/Rosella Ave (Werribee),-37.885312,144.667953,2.3
50191,Osprey St/Rosella Ave (Werribee),-37.886035,144.668078,9.57
50190,Newbury St/Rosella Ave (Werribee),-37.88866,144.67094,22.32
50189,Newbury St/Rosella Ave (Werribee),-37.888612,144.67076,22.32
50188,McKenzie Cres/Barber Dr (Hoppers Crossing),-37.874119,144.676548,1.55
50187,Johnson Ave/Barber Dr (Hoppers Crossing),-37.871591,144.677196,9.58
50186,Barber Dr/Dowling Ave (Hoppers Crossing),-37.869825,144.679081,2.43
50185,Barber Dr/Dowling St (Hoppers Crossing),-37.869817,144.679127,10.02
50184,Carruthers Dr/Dowling Ave (Hoppers Crossing),-37.866022,144.678144,3.3
50183,Smith Ct/Dowling St (Hoppers Crossing),-37.865151,144.677853,12.6
50182,Wilmington Ave/Tarneit Rd (Hoppers Crossing),-37.862445,144.666753,11.72
50181,Dunraven Dr/Tarneit Rd (Hoppers Crossing),-37.873605,144.664673,4.11
50180,(after) Heaths Rd/Tarneit Rd (Hoppers Crossing),-37.877164,144.664231,12.79
